classlist,score,data_unit,PH2,PH3,reducer,kernel,n,k
two-classes,0.9660678642714571,AHpf,False,True,pca,,23,[11]
two-classes,0.9660678642714571,AHpf,False,True,pca,,23,[12]
two-classes,0.9640718562874252,AHpf,False,True,pca,,23,[13]
two-classes,0.9630738522954092,AHpf,False,True,pca,,23,[14]
two-classes,0.9610778443113772,AHpf,False,True,pca,,23,[15]
two-classes,0.9610778443113772,AHpf,False,True,pca,,23,[16]
two-classes,0.9610778443113772,AHpf,False,True,pca,,23,[17]
two-classes,0.9610778443113772,AHpf,False,True,pca,,23,[18]
two-classes,0.9580838323353293,AHpf,False,True,pca,,23,[19]
two-classes,0.9570858283433133,AHpf,False,True,pca,,23,[20]
two-classes,0.9580838323353293,AHpf,False,True,pca,,23,[21]
two-classes,0.9540918163672655,AHpf,False,True,pca,,23,[22]
two-classes,0.9540918163672655,AHpf,False,True,pca,,23,[23]
two-classes,0.9550898203592815,AHpf,False,True,pca,,23,[24]
two-classes,0.9550898203592815,AHpf,False,True,pca,,23,[25]
two-classes,0.9560878243512974,AHpf,False,True,pca,,23,[26]
two-classes,0.9540918163672655,AHpf,False,True,pca,,23,[27]
two-classes,0.9550898203592815,AHpf,False,True,pca,,23,[28]
two-classes,0.9530938123752495,AHpf,False,True,pca,,23,[29]
two-classes,0.9510978043912176,AHpf,False,True,pca,,23,[30]
two-classes,0.9500998003992016,AHpf,False,True,pca,,23,[31]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,23,[1]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,23,[2]
two-classes,0.9800399201596807,AHpf,False,True,kpca,poly,23,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,23,[4]
two-classes,0.9770459081836327,AHpf,False,True,kpca,poly,23,[5]
two-classes,0.9720558882235529,AHpf,False,True,kpca,poly,23,[6]
two-classes,0.9710578842315369,AHpf,False,True,kpca,poly,23,[7]
two-classes,0.9700598802395209,AHpf,False,True,kpca,poly,23,[8]
two-classes,0.9680638722554891,AHpf,False,True,kpca,poly,23,[9]
two-classes,0.9660678642714571,AHpf,False,True,kpca,poly,23,[10]
two-classes,0.9630738522954092,AHpf,False,True,kpca,poly,23,[11]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[12]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[13]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[14]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[15]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[16]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,23,[17]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,23,[18]
two-classes,0.9570858283433133,AHpf,False,True,kpca,poly,23,[19]
two-classes,0.9570858283433133,AHpf,False,True,kpca,poly,23,[20]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,23,[21]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,23,[22]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,23,[23]
two-classes,0.9540918163672655,AHpf,False,True,kpca,poly,23,[24]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,23,[25]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,23,[26]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,23,[27]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,23,[28]
two-classes,0.9530938123752495,AHpf,False,True,kpca,poly,23,[29]
two-classes,0.9520958083832335,AHpf,False,True,kpca,poly,23,[30]
two-classes,0.9520958083832335,AHpf,False,True,kpca,poly,23,[31]
two-classes,0.9800399201596807,AHpf,False,True,kpca,rbf,23,[1]
two-classes,0.9780439121756487,AHpf,False,True,kpca,rbf,23,[2]
two-classes,0.9800399201596807,AHpf,False,True,kpca,rbf,23,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,rbf,23,[4]
two-classes,0.9780439121756487,AHpf,False,True,kpca,rbf,23,[5]
two-classes,0.9720558882235529,AHpf,False,True,kpca,rbf,23,[6]
two-classes,0.9720558882235529,AHpf,False,True,kpca,rbf,23,[7]
two-classes,0.9700598802395209,AHpf,False,True,kpca,rbf,23,[8]
two-classes,0.9700598802395209,AHpf,False,True,kpca,rbf,23,[9]
two-classes,0.9710578842315369,AHpf,False,True,kpca,rbf,23,[10]
two-classes,0.969061876247505,AHpf,False,True,kpca,rbf,23,[11]
two-classes,0.969061876247505,AHpf,False,True,kpca,rbf,23,[12]
two-classes,0.9650698602794411,AHpf,False,True,kpca,rbf,23,[13]
two-classes,0.9620758483033932,AHpf,False,True,kpca,rbf,23,[14]
two-classes,0.9610778443113772,AHpf,False,True,kpca,rbf,23,[15]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,23,[16]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,23,[17]
two-classes,0.9580838323353293,AHpf,False,True,kpca,rbf,23,[18]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,23,[19]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,23,[20]
two-classes,0.9550898203592815,AHpf,False,True,kpca,rbf,23,[21]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,23,[22]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,23,[23]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,23,[24]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,23,[25]
two-classes,0.9540918163672655,AHpf,False,True,kpca,rbf,23,[26]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,23,[27]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,23,[28]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,23,[29]
two-classes,0.9520958083832335,AHpf,False,True,kpca,rbf,23,[30]
two-classes,0.9500998003992016,AHpf,False,True,kpca,rbf,23,[31]
two-classes,0.9780439121756487,AHpf,False,True,kpca,sigmoid,23,[1]
two-classes,0.9770459081836327,AHpf,False,True,kpca,sigmoid,23,[2]
two-classes,0.9770459081836327,AHpf,False,True,kpca,sigmoid,23,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,sigmoid,23,[4]
two-classes,0.9790419161676647,AHpf,False,True,kpca,sigmoid,23,[5]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,23,[6]
two-classes,0.9750499001996008,AHpf,False,True,kpca,sigmoid,23,[7]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,23,[8]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,23,[9]
two-classes,0.9730538922155688,AHpf,False,True,kpca,sigmoid,23,[10]
two-classes,0.9680638722554891,AHpf,False,True,kpca,sigmoid,23,[11]
two-classes,0.9680638722554891,AHpf,False,True,kpca,sigmoid,23,[12]
two-classes,0.9670658682634731,AHpf,False,True,kpca,sigmoid,23,[13]
two-classes,0.9660678642714571,AHpf,False,True,kpca,sigmoid,23,[14]
two-classes,0.9650698602794411,AHpf,False,True,kpca,sigmoid,23,[15]
two-classes,0.9650698602794411,AHpf,False,True,kpca,sigmoid,23,[16]
two-classes,0.9620758483033932,AHpf,False,True,kpca,sigmoid,23,[17]
two-classes,0.9620758483033932,AHpf,False,True,kpca,sigmoid,23,[18]
two-classes,0.9610778443113772,AHpf,False,True,kpca,sigmoid,23,[19]
two-classes,0.9610778443113772,AHpf,False,True,kpca,sigmoid,23,[20]
two-classes,0.9600798403193613,AHpf,False,True,kpca,sigmoid,23,[21]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,23,[22]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,23,[23]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,23,[24]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,23,[25]
two-classes,0.9580838323353293,AHpf,False,True,kpca,sigmoid,23,[26]
two-classes,0.9570858283433133,AHpf,False,True,kpca,sigmoid,23,[27]
two-classes,0.9570858283433133,AHpf,False,True,kpca,sigmoid,23,[28]
two-classes,0.9570858283433133,AHpf,False,True,kpca,sigmoid,23,[29]
two-classes,0.9560878243512974,AHpf,False,True,kpca,sigmoid,23,[30]
two-classes,0.9550898203592815,AHpf,False,True,kpca,sigmoid,23,[31]
two-classes,0.9760479041916168,AHpf,False,True,kpca,cosine,23,[1]
two-classes,0.9760479041916168,AHpf,False,True,kpca,cosine,23,[2]
two-classes,0.9760479041916168,AHpf,False,True,kpca,cosine,23,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,cosine,23,[4]
two-classes,0.9800399201596807,AHpf,False,True,kpca,cosine,23,[5]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,23,[6]
two-classes,0.9720558882235529,AHpf,False,True,kpca,cosine,23,[7]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,23,[8]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,23,[9]
two-classes,0.9700598802395209,AHpf,False,True,kpca,cosine,23,[10]
two-classes,0.9670658682634731,AHpf,False,True,kpca,cosine,23,[11]
two-classes,0.9670658682634731,AHpf,False,True,kpca,cosine,23,[12]
two-classes,0.9650698602794411,AHpf,False,True,kpca,cosine,23,[13]
two-classes,0.9630738522954092,AHpf,False,True,kpca,cosine,23,[14]
two-classes,0.9620758483033932,AHpf,False,True,kpca,cosine,23,[15]
two-classes,0.9620758483033932,AHpf,False,True,kpca,cosine,23,[16]
two-classes,0.9620758483033932,AHpf,False,True,kpca,cosine,23,[17]
two-classes,0.9610778443113772,AHpf,False,True,kpca,cosine,23,[18]
two-classes,0.9600798403193613,AHpf,False,True,kpca,cosine,23,[19]
two-classes,0.9590818363273453,AHpf,False,True,kpca,cosine,23,[20]
two-classes,0.9590818363273453,AHpf,False,True,kpca,cosine,23,[21]
two-classes,0.9560878243512974,AHpf,False,True,kpca,cosine,23,[22]
two-classes,0.9570858283433133,AHpf,False,True,kpca,cosine,23,[23]
two-classes,0.9560878243512974,AHpf,False,True,kpca,cosine,23,[24]
two-classes,0.9550898203592815,AHpf,False,True,kpca,cosine,23,[25]
two-classes,0.9530938123752495,AHpf,False,True,kpca,cosine,23,[26]
two-classes,0.9520958083832335,AHpf,False,True,kpca,cosine,23,[27]
two-classes,0.9510978043912176,AHpf,False,True,kpca,cosine,23,[28]
two-classes,0.9500998003992016,AHpf,False,True,kpca,cosine,23,[29]
two-classes,0.9471057884231537,AHpf,False,True,kpca,cosine,23,[30]
two-classes,0.9471057884231537,AHpf,False,True,kpca,cosine,23,[31]
two-classes,0.9740518962075848,AHpf,False,True,umap,,23,[1]
two-classes,0.9760479041916168,AHpf,False,True,umap,,23,[2]
two-classes,0.9750499001996008,AHpf,False,True,umap,,23,[3]
two-classes,0.9720558882235529,AHpf,False,True,umap,,23,[4]
two-classes,0.9720558882235529,AHpf,False,True,umap,,23,[5]
two-classes,0.9740518962075848,AHpf,False,True,umap,,23,[6]
two-classes,0.9740518962075848,AHpf,False,True,umap,,23,[7]
two-classes,0.9740518962075848,AHpf,False,True,umap,,23,[8]
two-classes,0.9740518962075848,AHpf,False,True,umap,,23,[9]
two-classes,0.9730538922155688,AHpf,False,True,umap,,23,[10]
two-classes,0.969061876247505,AHpf,False,True,umap,,23,[11]
two-classes,0.969061876247505,AHpf,False,True,umap,,23,[12]
two-classes,0.9670658682634731,AHpf,False,True,umap,,23,[13]
two-classes,0.969061876247505,AHpf,False,True,umap,,23,[14]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[15]
two-classes,0.9670658682634731,AHpf,False,True,umap,,23,[16]
two-classes,0.9660678642714571,AHpf,False,True,umap,,23,[17]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[18]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[19]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[20]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[21]
two-classes,0.9650698602794411,AHpf,False,True,umap,,23,[22]
two-classes,0.9610778443113772,AHpf,False,True,umap,,23,[23]
two-classes,0.9590818363273453,AHpf,False,True,umap,,23,[24]
two-classes,0.9610778443113772,AHpf,False,True,umap,,23,[25]
two-classes,0.9600798403193613,AHpf,False,True,umap,,23,[26]
two-classes,0.9600798403193613,AHpf,False,True,umap,,23,[27]
two-classes,0.9590818363273453,AHpf,False,True,umap,,23,[28]
two-classes,0.9600798403193613,AHpf,False,True,umap,,23,[29]
two-classes,0.9590818363273453,AHpf,False,True,umap,,23,[30]
two-classes,0.9580838323353293,AHpf,False,True,umap,,23,[31]
two-classes,0.9760479041916168,AHpf,False,True,pca,,24,[1]
two-classes,0.9780439121756487,AHpf,False,True,pca,,24,[2]
two-classes,0.9790419161676647,AHpf,False,True,pca,,24,[3]
two-classes,0.9770459081836327,AHpf,False,True,pca,,24,[4]
two-classes,0.9790419161676647,AHpf,False,True,pca,,24,[5]
two-classes,0.9720558882235529,AHpf,False,True,pca,,24,[6]
two-classes,0.9720558882235529,AHpf,False,True,pca,,24,[7]
two-classes,0.9700598802395209,AHpf,False,True,pca,,24,[8]
two-classes,0.969061876247505,AHpf,False,True,pca,,24,[9]
two-classes,0.9680638722554891,AHpf,False,True,pca,,24,[10]
two-classes,0.9660678642714571,AHpf,False,True,pca,,24,[11]
two-classes,0.9660678642714571,AHpf,False,True,pca,,24,[12]
two-classes,0.9640718562874252,AHpf,False,True,pca,,24,[13]
two-classes,0.9630738522954092,AHpf,False,True,pca,,24,[14]
two-classes,0.9610778443113772,AHpf,False,True,pca,,24,[15]
two-classes,0.9610778443113772,AHpf,False,True,pca,,24,[16]
two-classes,0.9610778443113772,AHpf,False,True,pca,,24,[17]
two-classes,0.9610778443113772,AHpf,False,True,pca,,24,[18]
two-classes,0.9580838323353293,AHpf,False,True,pca,,24,[19]
two-classes,0.9580838323353293,AHpf,False,True,pca,,24,[20]
two-classes,0.9580838323353293,AHpf,False,True,pca,,24,[21]
two-classes,0.9540918163672655,AHpf,False,True,pca,,24,[22]
two-classes,0.9540918163672655,AHpf,False,True,pca,,24,[23]
two-classes,0.9550898203592815,AHpf,False,True,pca,,24,[24]
two-classes,0.9550898203592815,AHpf,False,True,pca,,24,[25]
two-classes,0.9560878243512974,AHpf,False,True,pca,,24,[26]
two-classes,0.9540918163672655,AHpf,False,True,pca,,24,[27]
two-classes,0.9550898203592815,AHpf,False,True,pca,,24,[28]
two-classes,0.9530938123752495,AHpf,False,True,pca,,24,[29]
two-classes,0.9510978043912176,AHpf,False,True,pca,,24,[30]
two-classes,0.9500998003992016,AHpf,False,True,pca,,24,[31]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,24,[1]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,24,[2]
two-classes,0.9800399201596807,AHpf,False,True,kpca,poly,24,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,poly,24,[4]
two-classes,0.9770459081836327,AHpf,False,True,kpca,poly,24,[5]
two-classes,0.9710578842315369,AHpf,False,True,kpca,poly,24,[6]
two-classes,0.9710578842315369,AHpf,False,True,kpca,poly,24,[7]
two-classes,0.9700598802395209,AHpf,False,True,kpca,poly,24,[8]
two-classes,0.969061876247505,AHpf,False,True,kpca,poly,24,[9]
two-classes,0.9680638722554891,AHpf,False,True,kpca,poly,24,[10]
two-classes,0.9620758483033932,AHpf,False,True,kpca,poly,24,[11]
two-classes,0.9600798403193613,AHpf,False,True,kpca,poly,24,[12]
two-classes,0.9590818363273453,AHpf,False,True,kpca,poly,24,[13]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,24,[14]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,24,[15]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,24,[16]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,24,[17]
two-classes,0.9580838323353293,AHpf,False,True,kpca,poly,24,[18]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,24,[19]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,24,[20]
two-classes,0.9540918163672655,AHpf,False,True,kpca,poly,24,[21]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,24,[22]
two-classes,0.9540918163672655,AHpf,False,True,kpca,poly,24,[23]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,24,[24]
two-classes,0.9560878243512974,AHpf,False,True,kpca,poly,24,[25]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,24,[26]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,24,[27]
two-classes,0.9550898203592815,AHpf,False,True,kpca,poly,24,[28]
two-classes,0.9530938123752495,AHpf,False,True,kpca,poly,24,[29]
two-classes,0.9530938123752495,AHpf,False,True,kpca,poly,24,[30]
two-classes,0.9530938123752495,AHpf,False,True,kpca,poly,24,[31]
two-classes,0.9820359281437125,AHpf,False,True,kpca,rbf,24,[1]
two-classes,0.9780439121756487,AHpf,False,True,kpca,rbf,24,[2]
two-classes,0.9800399201596807,AHpf,False,True,kpca,rbf,24,[3]
two-classes,0.9790419161676647,AHpf,False,True,kpca,rbf,24,[4]
two-classes,0.9790419161676647,AHpf,False,True,kpca,rbf,24,[5]
two-classes,0.9720558882235529,AHpf,False,True,kpca,rbf,24,[6]
two-classes,0.9720558882235529,AHpf,False,True,kpca,rbf,24,[7]
two-classes,0.9700598802395209,AHpf,False,True,kpca,rbf,24,[8]
two-classes,0.969061876247505,AHpf,False,True,kpca,rbf,24,[9]
two-classes,0.9700598802395209,AHpf,False,True,kpca,rbf,24,[10]
two-classes,0.969061876247505,AHpf,False,True,kpca,rbf,24,[11]
two-classes,0.969061876247505,AHpf,False,True,kpca,rbf,24,[12]
two-classes,0.9650698602794411,AHpf,False,True,kpca,rbf,24,[13]
two-classes,0.9650698602794411,AHpf,False,True,kpca,rbf,24,[14]
two-classes,0.9620758483033932,AHpf,False,True,kpca,rbf,24,[15]
two-classes,0.9600798403193613,AHpf,False,True,kpca,rbf,24,[16]
two-classes,0.9600798403193613,AHpf,False,True,kpca,rbf,24,[17]
two-classes,0.9580838323353293,AHpf,False,True,kpca,rbf,24,[18]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,24,[19]
two-classes,0.9590818363273453,AHpf,False,True,kpca,rbf,24,[20]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,24,[21]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,24,[22]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,24,[23]
two-classes,0.9560878243512974,AHpf,False,True,kpca,rbf,24,[24]
two-classes,0.9550898203592815,AHpf,False,True,kpca,rbf,24,[25]
two-classes,0.9540918163672655,AHpf,False,True,kpca,rbf,24,[26]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,24,[27]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,24,[28]
two-classes,0.9530938123752495,AHpf,False,True,kpca,rbf,24,[29]
two-classes,0.9510978043912176,AHpf,False,True,kpca,rbf,24,[30]
two-classes,0.9500998003992016,AHpf,False,True,kpca,rbf,24,[31]
two-classes,0.9780439121756487,AHpf,False,True,kpca,sigmoid,24,[1]
two-classes,0.9770459081836327,AHpf,False,True,kpca,sigmoid,24,[2]
two-classes,0.9770459081836327,AHpf,False,True,kpca,sigmoid,24,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,sigmoid,24,[4]
two-classes,0.9790419161676647,AHpf,False,True,kpca,sigmoid,24,[5]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,24,[6]
two-classes,0.9750499001996008,AHpf,False,True,kpca,sigmoid,24,[7]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,24,[8]
two-classes,0.9740518962075848,AHpf,False,True,kpca,sigmoid,24,[9]
two-classes,0.9720558882235529,AHpf,False,True,kpca,sigmoid,24,[10]
two-classes,0.9680638722554891,AHpf,False,True,kpca,sigmoid,24,[11]
two-classes,0.9680638722554891,AHpf,False,True,kpca,sigmoid,24,[12]
two-classes,0.9670658682634731,AHpf,False,True,kpca,sigmoid,24,[13]
two-classes,0.9660678642714571,AHpf,False,True,kpca,sigmoid,24,[14]
two-classes,0.9650698602794411,AHpf,False,True,kpca,sigmoid,24,[15]
two-classes,0.9650698602794411,AHpf,False,True,kpca,sigmoid,24,[16]
two-classes,0.9620758483033932,AHpf,False,True,kpca,sigmoid,24,[17]
two-classes,0.9620758483033932,AHpf,False,True,kpca,sigmoid,24,[18]
two-classes,0.9610778443113772,AHpf,False,True,kpca,sigmoid,24,[19]
two-classes,0.9610778443113772,AHpf,False,True,kpca,sigmoid,24,[20]
two-classes,0.9600798403193613,AHpf,False,True,kpca,sigmoid,24,[21]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,24,[22]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,24,[23]
two-classes,0.9600798403193613,AHpf,False,True,kpca,sigmoid,24,[24]
two-classes,0.9590818363273453,AHpf,False,True,kpca,sigmoid,24,[25]
two-classes,0.9580838323353293,AHpf,False,True,kpca,sigmoid,24,[26]
two-classes,0.9570858283433133,AHpf,False,True,kpca,sigmoid,24,[27]
two-classes,0.9560878243512974,AHpf,False,True,kpca,sigmoid,24,[28]
two-classes,0.9560878243512974,AHpf,False,True,kpca,sigmoid,24,[29]
two-classes,0.9560878243512974,AHpf,False,True,kpca,sigmoid,24,[30]
two-classes,0.9540918163672655,AHpf,False,True,kpca,sigmoid,24,[31]
two-classes,0.9770459081836327,AHpf,False,True,kpca,cosine,24,[1]
two-classes,0.9760479041916168,AHpf,False,True,kpca,cosine,24,[2]
two-classes,0.9760479041916168,AHpf,False,True,kpca,cosine,24,[3]
two-classes,0.9780439121756487,AHpf,False,True,kpca,cosine,24,[4]
two-classes,0.9790419161676647,AHpf,False,True,kpca,cosine,24,[5]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,24,[6]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,24,[7]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,24,[8]
two-classes,0.9710578842315369,AHpf,False,True,kpca,cosine,24,[9]
two-classes,0.9700598802395209,AHpf,False,True,kpca,cosine,24,[10]
two-classes,0.9660678642714571,AHpf,False,True,kpca,cosine,24,[11]
two-classes,0.9670658682634731,AHpf,False,True,kpca,cosine,24,[12]
two-classes,0.9650698602794411,AHpf,False,True,kpca,cosine,24,[13]
two-classes,0.9630738522954092,AHpf,False,True,kpca,cosine,24,[14]
